,language,affix,meaning
2120,ing,aizioo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2121,ing,aiziöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2122,ing,aiziuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2123,ing,aiziyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2124,ing,aizioi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2125,ing,aiziöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2126,ing,aizimma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2127,ing,aizimmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2128,ing,aizitta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2129,ing,aizittä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2130,ing,aizitaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2131,ing,aizitää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2132,ing,jaist,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2133,ing,jaisn,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2134,ing,jaisp,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2135,ing,jaisaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2136,ing,jaisaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2137,ing,jaisää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2138,ing,jaisää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2139,ing,jaisii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2140,ing,jaisoo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2141,ing,jaisöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2142,ing,jaisuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2143,ing,jaisyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2144,ing,jaisoi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2145,ing,jaisöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2146,ing,jaismma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2147,ing,jaismmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2148,ing,jaistta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2149,ing,jaisttä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2150,ing,jaistaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2151,ing,jaistää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2152,ing,aist,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2153,ing,aisn,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2154,ing,aisp,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2155,ing,aisaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2156,ing,aisaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2157,ing,aisää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2158,ing,aisää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2159,ing,aisii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2160,ing,aisoo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2161,ing,aisöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2162,ing,aisuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2163,ing,aisyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2164,ing,aisoi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2165,ing,aisöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2166,ing,aismma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2167,ing,aismmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2168,ing,aistta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2169,ing,aisttä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2170,ing,aistaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2171,ing,aistää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2172,ing,jäizit,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2173,ing,jäizin,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2174,ing,jäizip,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2175,ing,jäiziaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2176,ing,jäiziaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2177,ing,jäiziää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2178,ing,jäiziää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2179,ing,jäiziii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2180,ing,jäizioo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2181,ing,jäiziöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2182,ing,jäiziuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2183,ing,jäiziyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2184,ing,jäizioi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2185,ing,jäiziöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2186,ing,jäizimma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2187,ing,jäizimmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2188,ing,jäizitta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2189,ing,jäizittä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2190,ing,jäizitaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2191,ing,jäizitää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2192,ing,äizit,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2193,ing,äizin,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2194,ing,äizip,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2195,ing,äiziaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2196,ing,äiziaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2197,ing,äiziää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2198,ing,äiziää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2199,ing,äiziii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2200,ing,äizioo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2201,ing,äiziöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2202,ing,äiziuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2203,ing,äiziyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2204,ing,äizioi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2205,ing,äiziöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2206,ing,äizimma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2207,ing,äizimmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2208,ing,äizitta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2209,ing,äizittä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2210,ing,äizitaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2211,ing,äizitää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2212,ing,jäist,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2213,ing,jäisn,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2214,ing,jäisp,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2215,ing,jäisaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2216,ing,jäisaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2217,ing,jäisää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2218,ing,jäisää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2219,ing,jäisii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2220,ing,jäisoo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2221,ing,jäisöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2222,ing,jäisuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2223,ing,jäisyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2224,ing,jäisoi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2225,ing,jäisöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2226,ing,jäismma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2227,ing,jäismmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2228,ing,jäistta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2229,ing,jäisttä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2230,ing,jäistaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2231,ing,jäistää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2232,ing,äist,POS:verb|MOOD:cond|PERS:2|NUMB:sg|
2233,ing,äisn,POS:verb|MOOD:cond|PERS:1|NUMB:sg|
2234,ing,äisp,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2235,ing,äisaa,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2236,ing,äisaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2237,ing,äisää,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2238,ing,äisää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2239,ing,äisii,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2240,ing,äisoo,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2241,ing,äisöö,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2242,ing,äisuu,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2243,ing,äisyy,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2244,ing,äisoi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2245,ing,äisöi,POS:verb|MOOD:cond|PERS:3|NUMB:sg|
2246,ing,äismma,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2247,ing,äismmä,POS:verb|MOOD:cond|PERS:1|NUMB:pl|
2248,ing,äistta,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2249,ing,äisttä,POS:verb|MOOD:cond|PERS:2|NUMB:pl|
2250,ing,äistaa,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2251,ing,äistää,POS:verb|MOOD:cond|PERS:3|NUMB:pl|
2252,ing,takaat,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:sg|
2253,ing,takaan,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:sg|
2254,ing,takaap,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2255,ing,takaaaa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2256,ing,takaaaa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2257,ing,takaaää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2258,ing,takaaää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2259,ing,takaaii,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2260,ing,takaaoo,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2261,ing,takaaöö,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2262,ing,takaauu,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2263,ing,takaayy,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2264,ing,takaaoi,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2265,ing,takaaöi,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2266,ing,takaamma,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:pl|
2267,ing,takaammä,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:pl|
2268,ing,takaatta,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:pl|
2269,ing,takaattä,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:pl|
2270,ing,takaataa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2271,ing,takaatää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2272,ing,tiit,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:2|NUMB:sg|
2273,ing,tiii,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|TENSE:past|
2274,ing,tiin,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:1|NUMB:sg|
2275,ing,tiip,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2276,ing,tiiaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2277,ing,tiiaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:pl|
2278,ing,tiiää,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2279,ing,tiiää,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:pl|
2280,ing,tiiii,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2281,ing,tiioo,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2282,ing,tiiöö,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2283,ing,tiiuu,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2284,ing,tiiyy,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2285,ing,tiioi,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2286,ing,tiiöi,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2287,ing,tiimma,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:1|NUMB:pl|
2288,ing,tiimmä,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:1|NUMB:pl|
2289,ing,tiitta,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:2|NUMB:pl|
2290,ing,tiittä,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:2|NUMB:pl|
2291,ing,tiitaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:pl|
2292,ing,tiitää,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:pl|
2293,ing,ttiit,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:2|NUMB:sg|
2294,ing,ttiii,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|TENSE:past|
2295,ing,ttiin,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:1|NUMB:sg|
2296,ing,ttiip,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2297,ing,ttiiaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2298,ing,ttiiaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:pl|
2299,ing,ttiiää,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2300,ing,ttiiää,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:pl|
2301,ing,ttiiii,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2302,ing,ttiioo,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2303,ing,ttiiöö,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2304,ing,ttiiuu,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2305,ing,ttiiyy,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2306,ing,ttiioi,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2307,ing,ttiiöi,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:sg|
2308,ing,ttiimma,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:1|NUMB:pl|
2309,ing,ttiimmä,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:1|NUMB:pl|
2310,ing,ttiitta,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:2|NUMB:pl|
2311,ing,ttiittä,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:2|NUMB:pl|
2312,ing,ttiitaa,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:pl|
2313,ing,ttiitää,POS:verb|VOICE:pass|MOOD:ind|TENSE:past|PERS:3|NUMB:pl|
2314,ing,taizt,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:sg|
2315,ing,taizn,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:sg|
2316,ing,taizp,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2317,ing,taizaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2318,ing,taizaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2319,ing,taizää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2320,ing,taizää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2321,ing,taizii,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2322,ing,taizoo,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2323,ing,taizöö,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2324,ing,taizuu,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2325,ing,taizyy,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2326,ing,taizoi,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2327,ing,taizöi,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2328,ing,taizmma,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:pl|
2329,ing,taizmmä,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:pl|
2330,ing,taiztta,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:pl|
2331,ing,taizttä,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:pl|
2332,ing,taiztaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2333,ing,taiztää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2334,ing,täizt,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:sg|
2335,ing,täizn,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:sg|
2336,ing,täizp,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2337,ing,täizaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2338,ing,täizaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2339,ing,täizää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2340,ing,täizää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2341,ing,täizii,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2342,ing,täizoo,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2343,ing,täizöö,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2344,ing,täizuu,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2345,ing,täizyy,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2346,ing,täizoi,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2347,ing,täizöi,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2348,ing,täizmma,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:pl|
2349,ing,täizmmä,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:pl|
2350,ing,täiztta,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:pl|
2351,ing,täizttä,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:pl|
2352,ing,täiztaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2353,ing,täiztää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2354,ing,ttaizt,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:sg|
2355,ing,ttaizn,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:sg|
2356,ing,ttaizp,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2357,ing,ttaizaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2358,ing,ttaizaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2359,ing,ttaizää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2360,ing,ttaizää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2361,ing,ttaizii,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2362,ing,ttaizoo,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2363,ing,ttaizöö,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2364,ing,ttaizuu,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2365,ing,ttaizyy,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2366,ing,ttaizoi,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2367,ing,ttaizöi,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2368,ing,ttaizmma,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:pl|
2369,ing,ttaizmmä,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:pl|
2370,ing,ttaiztta,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:pl|
2371,ing,ttaizttä,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:pl|
2372,ing,ttaiztaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2373,ing,ttaiztää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2374,ing,ttäizt,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:sg|
2375,ing,ttäizn,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:sg|
2376,ing,ttäizp,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2377,ing,ttäizaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2378,ing,ttäizaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2379,ing,ttäizää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2380,ing,ttäizää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2381,ing,ttäizii,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2382,ing,ttäizoo,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2383,ing,ttäizöö,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2384,ing,ttäizuu,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2385,ing,ttäizyy,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2386,ing,ttäizoi,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2387,ing,ttäizöi,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:sg|
2388,ing,ttäizmma,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:pl|
2389,ing,ttäizmmä,POS:verb|VOICE:pass|MOOD:cond|PERS:1|NUMB:pl|
2390,ing,ttäiztta,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:pl|
2391,ing,ttäizttä,POS:verb|VOICE:pass|MOOD:cond|PERS:2|NUMB:pl|
2392,ing,ttäiztaa,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2393,ing,ttäiztää,POS:verb|VOICE:pass|MOOD:cond|PERS:3|NUMB:pl|
2394,ing,täkäät,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:sg|
2395,ing,täkään,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:sg|
2396,ing,täkääp,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2397,ing,täkääaa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2398,ing,täkääaa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2399,ing,täkääää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2400,ing,täkääää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2401,ing,täkääii,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2402,ing,täkääoo,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2403,ing,täkääöö,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2404,ing,täkääuu,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2405,ing,täkääyy,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2406,ing,täkääoi,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2407,ing,täkääöi,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2408,ing,täkäämma,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:pl|
2409,ing,täkäämmä,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:pl|
2410,ing,täkäätta,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:pl|
2411,ing,täkäättä,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:pl|
2412,ing,täkäätaa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2413,ing,täkäätää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2414,ing,ttakaat,POS:verb|VOICE:pass|MOOD:imp|PERS:2|NUMB:sg|
2415,ing,ttakaan,POS:verb|VOICE:pass|MOOD:imp|PERS:1|NUMB:sg|
2416,ing,ttakaap,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2417,ing,ttakaaaa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2418,ing,ttakaaaa,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2419,ing,ttakaaää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2420,ing,ttakaaää,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:pl|
2421,ing,ttakaaii,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2422,ing,ttakaaoo,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
2423,ing,ttakaaöö,POS:verb|VOICE:pass|MOOD:imp|PERS:3|NUMB:sg|
